page_url,category,subcategory,category_path
https://www.screwfix.com//c/building-doors/self-levelling-compound/cat9390001,Building doors,Self levelling compound,/c/building-doors/self-levelling-compound/cat9390001
https://www.screwfix.com//c/building-doors/water-seal/cat12050002,Building doors,Water seal,/c/building-doors/water-seal/cat12050002
https://www.screwfix.com//c/building-doors/additives-plasticisers/cat850194,Building doors,Additives plasticisers,/c/building-doors/additives-plasticisers/cat850194
https://www.screwfix.com//c/building-doors/pva-sealers/cat850040,Building doors,Pva sealers,/c/building-doors/pva-sealers/cat850040
https://www.screwfix.com//c/building-doors/jointing-compound/cat12050003,Building doors,Jointing compound,/c/building-doors/jointing-compound/cat12050003
https://www.screwfix.com//c/building-doors/cement-mix/cat10300001,Building doors,Cement mix,/c/building-doors/cement-mix/cat10300001
https://www.screwfix.com//c/building-doors/waterproof-sealants/cat850198,Building doors,Waterproof sealants,/c/building-doors/waterproof-sealants/cat850198
https://www.screwfix.com//c/building-doors/ready-mixed-plaster/cat12790001,Building doors,Ready mixed plaster,/c/building-doors/ready-mixed-plaster/cat12790001
https://www.screwfix.com//c/building-doors/pothole-filler/cat11100004,Building doors,Pothole filler,/c/building-doors/pothole-filler/cat11100004
https://www.screwfix.com//c/storage-ladders/ladders/cat831430,Storage ladders,Ladders,/c/storage-ladders/ladders/cat831430
https://www.screwfix.com//c/storage-ladders/fibreglass-ladders/cat12400001,Storage ladders,Fibreglass ladders,/c/storage-ladders/fibreglass-ladders/cat12400001
https://www.screwfix.com//c/storage-ladders/loft-ladders/cat831470,Storage ladders,Loft ladders,/c/storage-ladders/loft-ladders/cat831470
https://www.screwfix.com//c/storage-ladders/step-ladders/cat831476,Storage ladders,Step ladders,/c/storage-ladders/step-ladders/cat831476
https://www.screwfix.com//c/storage-ladders/telescopic-ladders/cat5180008,Storage ladders,Telescopic ladders,/c/storage-ladders/telescopic-ladders/cat5180008
https://www.screwfix.com//c/storage-ladders/ladder-accessories/cat831466,Storage ladders,Ladder accessories,/c/storage-ladders/ladder-accessories/cat831466
https://www.screwfix.com//c/storage-ladders/shelving/cat831456,Storage ladders,Shelving,/c/storage-ladders/shelving/cat831456
https://www.screwfix.com//c/storage-ladders/garage-shelving/cat7270003,Storage ladders,Garage shelving,/c/storage-ladders/garage-shelving/cat7270003
https://www.screwfix.com//c/security-ironmongery/shelf-brackets/cat880018,Security ironmongery,Shelf brackets,/c/security-ironmongery/shelf-brackets/cat880018
https://www.screwfix.com//c/storage-ladders/storage/cat5870050,Storage ladders,Storage,/c/storage-ladders/storage/cat5870050
https://www.screwfix.com//c/storage-ladders/storage-boxes/cat831548,Storage ladders,Storage boxes,/c/storage-ladders/storage-boxes/cat831548
https://www.screwfix.com//c/storage-ladders/manual-handling/cat831436,Storage ladders,Manual handling,/c/storage-ladders/manual-handling/cat831436
https://www.screwfix.com//c/storage-ladders/sack-trucks/cat831506,Storage ladders,Sack trucks,/c/storage-ladders/sack-trucks/cat831506
https://www.screwfix.com//c/storage-ladders/dollies-trolleys/cat831502,Storage ladders,Dollies trolleys,/c/storage-ladders/dollies-trolleys/cat831502
https://www.screwfix.com//c/auto-cleaning/mechanics-tools/cat810002,Auto cleaning,Mechanics tools,/c/auto-cleaning/mechanics-tools/cat810002
https://www.screwfix.com//c/auto-cleaning/car-battery-care/cat7600003,Auto cleaning,Car battery care,/c/auto-cleaning/car-battery-care/cat7600003
https://www.screwfix.com//c/auto-cleaning/oils-fluids-lubricants/cat810054,Auto cleaning,Oils fluids lubricants,/c/auto-cleaning/oils-fluids-lubricants/cat810054
https://www.screwfix.com//c/auto-cleaning/tyre-inflators/cat810102,Auto cleaning,Tyre inflators,/c/auto-cleaning/tyre-inflators/cat810102
https://www.screwfix.com//c/auto-cleaning/torque-wrenches/cat810104,Auto cleaning,Torque wrenches,/c/auto-cleaning/torque-wrenches/cat810104
https://www.screwfix.com//c/auto-cleaning/bodywork-tools/cat810040,Auto cleaning,Bodywork tools,/c/auto-cleaning/bodywork-tools/cat810040
https://www.screwfix.com//c/auto-cleaning/brake-tools/cat810090,Auto cleaning,Brake tools,/c/auto-cleaning/brake-tools/cat810090
https://www.screwfix.com//c/auto-cleaning/components/cat7270008,Auto cleaning,Components,/c/auto-cleaning/components/cat7270008
https://www.screwfix.com//c/auto-cleaning/compression-tools/cat810092,Auto cleaning,Compression tools,/c/auto-cleaning/compression-tools/cat810092
https://www.screwfix.com//c/auto-cleaning/gear-bearing-tools/cat810094,Auto cleaning,Gear bearing tools,/c/auto-cleaning/gear-bearing-tools/cat810094
https://www.screwfix.com//c/auto-cleaning/headlamps-bulbs/cat6750004,Auto cleaning,Headlamps bulbs,/c/auto-cleaning/headlamps-bulbs/cat6750004
https://www.screwfix.com//c/auto-cleaning/ignition-tools/cat810096,Auto cleaning,Ignition tools,/c/auto-cleaning/ignition-tools/cat810096
https://www.screwfix.com//c/auto-cleaning/garage-equipment/cat7270010,Auto cleaning,Garage equipment,/c/auto-cleaning/garage-equipment/cat7270010
https://www.screwfix.com//c/auto-cleaning/workshop-equipment/cat7270005,Auto cleaning,Workshop equipment,/c/auto-cleaning/workshop-equipment/cat7270005
https://www.screwfix.com//c/auto-cleaning/jacks-stands-ramps/cat810078,Auto cleaning,Jacks stands ramps,/c/auto-cleaning/jacks-stands-ramps/cat810078
https://www.screwfix.com//c/auto-cleaning/fuel-pumps-cans/cat810062,Auto cleaning,Fuel pumps cans,/c/auto-cleaning/fuel-pumps-cans/cat810062
https://www.screwfix.com//c/safety-workwear/boiler-suits-coveralls/cat850518,Safety workwear,Boiler suits coveralls,/c/safety-workwear/boiler-suits-coveralls/cat850518
https://www.screwfix.com//c/auto-cleaning/hand-cleansers/cat7820006,Auto cleaning,Hand cleansers,/c/auto-cleaning/hand-cleansers/cat7820006
https://www.screwfix.com//c/auto-cleaning/car-cleaning/cat810042,Auto cleaning,Car cleaning,/c/auto-cleaning/car-cleaning/cat810042
https://www.screwfix.com//c/auto-cleaning/pressure-washers/cat810150,Auto cleaning,Pressure washers,/c/auto-cleaning/pressure-washers/cat810150
https://www.screwfix.com//c/auto-cleaning/car-accessories/cat7270011,Auto cleaning,Car accessories,/c/auto-cleaning/car-accessories/cat7270011
https://www.screwfix.com//c/auto-cleaning/van-roof-systems/cat10570001,Auto cleaning,Van roof systems,/c/auto-cleaning/van-roof-systems/cat10570001
https://www.screwfix.com//c/auto-cleaning/ratchet-straps-lashing/cat810012,Auto cleaning,Ratchet straps lashing,/c/auto-cleaning/ratchet-straps-lashing/cat810012
https://www.screwfix.com//c/auto-cleaning/bungee-cords/cat6820011,Auto cleaning,Bungee cords,/c/auto-cleaning/bungee-cords/cat6820011
https://www.screwfix.com//c/auto-cleaning/storage-bins/cat831546,Auto cleaning,Storage bins,/c/auto-cleaning/storage-bins/cat831546
https://www.screwfix.com//c/security-ironmongery/vehicle-security/cat810398,Security ironmongery,Vehicle security,/c/security-ironmongery/vehicle-security/cat810398
https://www.screwfix.com//c/auto-cleaning/power-inverters/cat2900020,Auto cleaning,Power inverters,/c/auto-cleaning/power-inverters/cat2900020
https://www.screwfix.com//c/auto-cleaning/car-seat-covers/cat7810009,Auto cleaning,Car seat covers,/c/auto-cleaning/car-seat-covers/cat7810009
https://www.screwfix.com//c/auto-cleaning/car-covers/cat7810008,Auto cleaning,Car covers,/c/auto-cleaning/car-covers/cat7810008
https://www.screwfix.com//c/auto-cleaning/breakdown-travel/cat6990016,Auto cleaning,Breakdown travel,/c/auto-cleaning/breakdown-travel/cat6990016
https://www.screwfix.com//c/auto-cleaning/tow-bars-ropes/cat7820010,Auto cleaning,Tow bars ropes,/c/auto-cleaning/tow-bars-ropes/cat7820010
https://www.screwfix.com//c/auto-cleaning/cleaning-power/cat6990014,Auto cleaning,Cleaning power,/c/auto-cleaning/cleaning-power/cat6990014
https://www.screwfix.com//c/auto-cleaning/pressure-washer-accessories/cat810192,Auto cleaning,Pressure washer accessories,/c/auto-cleaning/pressure-washer-accessories/cat810192
https://www.screwfix.com//c/auto-cleaning/vacuum-cleaners/cat810152,Auto cleaning,Vacuum cleaners,/c/auto-cleaning/vacuum-cleaners/cat810152
https://www.screwfix.com//c/auto-cleaning/window-vacuums/cat6990022,Auto cleaning,Window vacuums,/c/auto-cleaning/window-vacuums/cat6990022
https://www.screwfix.com//c/auto-cleaning/floor-cleaning-machines/cat8720009,Auto cleaning,Floor cleaning machines,/c/auto-cleaning/floor-cleaning-machines/cat8720009
https://www.screwfix.com//c/auto-cleaning/cleaning-essentials/cat6990015,Auto cleaning,Cleaning essentials,/c/auto-cleaning/cleaning-essentials/cat6990015
https://www.screwfix.com//c/auto-cleaning/cleaning-fluids/cat810178,Auto cleaning,Cleaning fluids,/c/auto-cleaning/cleaning-fluids/cat810178
https://www.screwfix.com//c/auto-cleaning/cloths-wipes-roll/cat810146,Auto cleaning,Cloths wipes roll,/c/auto-cleaning/cloths-wipes-roll/cat810146
https://www.screwfix.com//c/auto-cleaning/cleaning-brushes/cat7820008,Auto cleaning,Cleaning brushes,/c/auto-cleaning/cleaning-brushes/cat7820008
https://www.screwfix.com//c/auto-cleaning/outdoor-cleaning/cat810180,Auto cleaning,Outdoor cleaning,/c/auto-cleaning/outdoor-cleaning/cat810180
https://www.screwfix.com//c/auto-cleaning/window-cleaning/cat6990021,Auto cleaning,Window cleaning,/c/auto-cleaning/window-cleaning/cat6990021
https://www.screwfix.com//c/auto-cleaning/mops-buckets/cat7820005,Auto cleaning,Mops buckets,/c/auto-cleaning/mops-buckets/cat7820005
https://www.screwfix.com//c/auto-cleaning/bin-bags/cat8310004,Auto cleaning,Bin bags,/c/auto-cleaning/bin-bags/cat8310004
https://www.screwfix.com//c/auto-cleaning/pest-control/cat7820004,Auto cleaning,Pest control,/c/auto-cleaning/pest-control/cat7820004
https://www.screwfix.com//c/auto-cleaning/waste-recycling/cat7820003,Auto cleaning,Waste recycling,/c/auto-cleaning/waste-recycling/cat7820003
https://www.screwfix.com//c/auto-cleaning/soap-dispensers/cat810154,Auto cleaning,Soap dispensers,/c/auto-cleaning/soap-dispensers/cat810154
https://www.screwfix.com//c/decorating/painting/cat9930001,Decorating,Painting,/c/decorating/painting/cat9930001
https://www.screwfix.com//c/decorating/primer-paints/cat850180,Decorating,Primer paints,/c/decorating/primer-paints/cat850180
https://www.screwfix.com//c/decorating/spray-paints/cat850184,Decorating,Spray paints,/c/decorating/spray-paints/cat850184
https://www.screwfix.com//c/decorating/specialist-paints/cat850182,Decorating,Specialist paints,/c/decorating/specialist-paints/cat850182
https://www.screwfix.com//c/decorating/damp-proof-paints/cat10180002,Decorating,Damp proof paints,/c/decorating/damp-proof-paints/cat10180002
https://www.screwfix.com//c/decorating/paint-brushes/cat850132,Decorating,Paint brushes,/c/decorating/paint-brushes/cat850132
https://www.screwfix.com//c/decorating/paint-rollers/cat850134,Decorating,Paint rollers,/c/decorating/paint-rollers/cat850134
https://www.screwfix.com//c/decorating/woodcare/cat850186,Decorating,Woodcare,/c/decorating/woodcare/cat850186
https://www.screwfix.com//c/decorating/fence-paint/cat850566,Decorating,Fence paint,/c/decorating/fence-paint/cat850566
https://www.screwfix.com//c/decorating/decking-treatment/cat850320,Decorating,Decking treatment,/c/decorating/decking-treatment/cat850320
https://www.screwfix.com//c/decorating/wood-stain/cat850456,Decorating,Wood stain,/c/decorating/wood-stain/cat850456
https://www.screwfix.com//c/decorating/wood-treatment/cat850458,Decorating,Wood treatment,/c/decorating/wood-treatment/cat850458
https://www.screwfix.com//c/decorating/varnish/cat850450,Decorating,Varnish,/c/decorating/varnish/cat850450
https://www.screwfix.com//c/decorating/wood-oil/cat850452,Decorating,Wood oil,/c/decorating/wood-oil/cat850452
https://www.screwfix.com//c/decorating/wood-wax/cat9900006,Decorating,Wood wax,/c/decorating/wood-wax/cat9900006
https://www.screwfix.com//c/decorating/wood-dye/cat9900007,Decorating,Wood dye,/c/decorating/wood-dye/cat9900007
https://www.screwfix.com//c/decorating/decorating-tools/cat830702,Decorating,Decorating tools,/c/decorating/decorating-tools/cat830702
https://www.screwfix.com//c/decorating/scuttles-kits-trays/cat850156,Decorating,Scuttles kits trays,/c/decorating/scuttles-kits-trays/cat850156
https://www.screwfix.com//c/decorating/extension-poles/cat850158,Decorating,Extension poles,/c/decorating/extension-poles/cat850158
https://www.screwfix.com//c/decorating/knives-scrapers/cat850138,Decorating,Knives scrapers,/c/decorating/knives-scrapers/cat850138
https://www.screwfix.com//c/decorating/decking-stain-applicators/cat14690002,Decorating,Decking stain applicators,/c/decorating/decking-stain-applicators/cat14690002
https://www.screwfix.com//c/decorating/electric-paint-sprayers/cat830802,Decorating,Electric paint sprayers,/c/decorating/electric-paint-sprayers/cat830802
https://www.screwfix.com//c/decorating/wallpaper-strippers/cat830806,Decorating,Wallpaper strippers,/c/decorating/wallpaper-strippers/cat830806
https://www.screwfix.com//c/decorating/dust-sheets/cat850140,Decorating,Dust sheets,/c/decorating/dust-sheets/cat850140
https://www.screwfix.com//c/decorating/carpet-protectors/cat7270025,Decorating,Carpet protectors,/c/decorating/carpet-protectors/cat7270025
https://www.screwfix.com//c/tools/glue-heat-guns/cat830804,Tools,Glue heat guns,/c/tools/glue-heat-guns/cat830804
https://www.screwfix.com//c/decorating/paint-brush-cleaners/cat7270027,Decorating,Paint brush cleaners,/c/decorating/paint-brush-cleaners/cat7270027
https://www.screwfix.com//c/decorating/wallpaper-coverings/cat850144,Decorating,Wallpaper coverings,/c/decorating/wallpaper-coverings/cat850144
https://www.screwfix.com//c/decorating/lining-paper/cat6100030,Decorating,Lining paper,/c/decorating/lining-paper/cat6100030
https://www.screwfix.com//c/decorating/wallpapering-tools/cat850468,Decorating,Wallpapering tools,/c/decorating/wallpapering-tools/cat850468
