media,page_url,features,rating,rating_count,price
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084146_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084146_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084146_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084146_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084146_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084146_05.jpg']",https://www.wickes.co.uk/Cuprinol-5-Year-Ducksback-Matt-Shed+Fence-Treatment---Delicate-Pine---5L/p/278254,"['Suitable for use on sheds and fences', 'Non drip easy application', 'Long lasting weather protection', 'Showerproof in 1 hour', 'Wax enriched water repellant', 'Low odour and safe to use around plants and pets', 'Decorative anti-slip finish', 'Water based', '5 years protection']",4.2,14,10.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100745172_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100745172_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100745172_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100745172_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100745172_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100745172_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100745172_06.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100745172_07.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100745172_08.jpg']",https://www.wickes.co.uk/Einhell-GE-CM-18-33-Li-Cordless-Lawnmower-Kit/p/236219,"['Part of the Einhell Power X-Change one battery fits all system. The Power X-Change range has over 200 products that can be operated with the same battery. The fewer batteries and chargers that are required means you also conserve resources and the environment', 'Cutting width: 33cm (13in)', 'Filling level indication from the 30L grass collection box', '5 central cutting height adjustments: 25-65 mm', 'Brushless energy', 'Integrated carry-handle for easy transport', 'Recommended for lawn areas up to 200m²', 'Includes 18V 4Ah battery and fast charger']",4.7,48,150.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086529_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086529_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086529_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086529_03.jpg']",https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Classic-Cream---5L/p/278471,"['Long lasting protection', 'Mould and algae protected paint film', 'Rainproof', 'Water based', 'UV protection', 'Easy and simple to apply', 'Weathershield promise - if your walls peel, flake or there is a mould growth within the paint film while you live in your home, we will return the value of a replacement product to you. Register to activate the promise. Registration and paint application required within 6 months of purchase. T&C’s apply', 'Remove paint from the brush or roller with a cloth and then wash it with water']",5.0,5,22.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/I0960_133709_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/I0960_133709_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/I0960_133709_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/I0960_133709_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/I0960_133709_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/I0960_133709_05.jpg']",https://www.wickes.co.uk/Cuprinol-5-Year-Ducksback-Matt-Shed+Fence-Treatment---Harvest-Brown---5L/p/133709,"['Suitable for use on sheds and fences', 'Non drip easy application', 'Long lasting weather protection', 'Showerproof in 1 hour', 'Wax enriched water repellant', 'Low odour and safe to use around plants and pets', 'Decorative anti-slip finish', 'Water based', '5 years protection']",4.8,301,10.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086514_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086514_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086514_02.jpg']",https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Sandstone---5L/p/278456,"['Suitable for exterior walls', 'Mould and algae protected paint film', 'Easy application', 'Rainproof', 'Water based', 'UV protection', '15 long years of lasting protection', 'Remove paint from the brush or roller with a cloth and then wash it with water']",4.0,2,22.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000034019_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000034019_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000034019_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000034019_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000034019_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000034019_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000034019_06.jpg']",https://www.wickes.co.uk/IRO-Mountain-Grey-Sleeper---100-x-150-x-1200mm/p/256892,"['These sleepers are perfect for path edgings or garden borders, smaller flower beds, and the creation of decorative garden features', 'All sleepers are treated with a water based high pressure preservative to enhance their service life', 'Cut ends should be sealed with appropriate wood sealer', 'If you need to cut your IRO sleepers, you can cover any exposed surfaces with ""IRO touch up cream"" which is sold separately', 'When fitting, place the unpainted face downwards or against the structure', 'Surface coating is waterbased and is VOC free making it pet friendly', 'Pressure treated to Use Class 3 - For above ground level creations', 'All sizes are approximate', 'FSC certified timber from well managed forests']",4.5,20,15.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084143_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084143_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084143_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084143_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084143_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084143_05.jpg']",https://www.wickes.co.uk/Cuprinol-5-Year-Ducksback-Matt-Shed+Fence-Treatment---Herring-Grey---5L/p/278251,"['Suitable for use on sheds and fences', 'Non drip easy application', 'Long lasting weather protection', 'Showerproof in 1 hour', 'Wax enriched water repellant', 'Low odour and safe to use around plants and pets', 'Decorative anti-slip finish', 'Water based', '5 years protection']",4.9,13,10.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086527_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086527_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086527_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086527_03.jpg']",https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Ashen-White---5L/p/278469,"['Long lasting protection', 'Mould and algae protected paint film', 'Rainproof', 'Water based', 'UV protection', 'Easy and simple to apply', 'Weathershield promise - if your walls peel, flake or there is a mould growth within the paint film while you live in your home, we will return the value of a replacement product to you. Register to activate the promise. Registration and paint application required within 6 months of purchase. T&C’s apply', 'Remove paint from the brush or roller with a cloth and then wash it with water']",0.0,0,22.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/I0960_133710_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/I0960_133710_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/I0960_133710_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/I0960_133710_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/I0960_133710_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/I0960_133710_05.jpg']",https://www.wickes.co.uk/Cuprinol-5-Year-Ducksback-Matt-Shed+Fence-Treatment---Rich-Cedar---5L/p/133710,"['Suitable for use on sheds and fences', 'Non drip easy application', 'Long lasting weather protection', 'Showerproof in 1 hour', 'Wax enriched water repellant', 'Low odour and safe to use around plants and pets', 'Decorative anti-slip finish', 'Water based', '5 years protection']",4.9,106,10.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086532_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086532_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086532_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086532_03.jpg']",https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Frosted-Lake---5L/p/278474,"['Long lasting protection', 'Mould and algae protected paint film', 'Rainproof', 'Water based', 'UV protection', 'Easy and simple to apply', 'Weathershield promise - if your walls peel, flake or there is a mould growth within the paint film while you live in your home, we will return the value of a replacement product to you. Register to activate the promise. Registration and paint application required within 6 months of purchase. T&C’s apply', 'Remove paint from the brush or roller with a cloth and then wash it with water']",5.0,2,22.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086531_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086531_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086531_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086531_03.jpg']",https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Cornish-Cream---5L/p/278473,"['Long lasting protection', 'Mould and algae protected paint film', 'Rainproof', 'Water based', 'UV protection', 'Easy and simple to apply', 'Weathershield promise - if your walls peel, flake or there is a mould growth within the paint film while you live in your home, we will return the value of a replacement product to you. Register to activate the promise. Registration and paint application required within 6 months of purchase. T&C’s apply', 'Remove paint from the brush or roller with a cloth and then wash it with water']",0.0,0,22.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084144_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084144_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084144_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084144_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084144_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084144_05.jpg']",https://www.wickes.co.uk/Cuprinol-5-Year-Ducksback-Matt-Shed+Fence-Treatment---Misty-Healthland---5L/p/278252,"['Suitable for use on sheds and fences', 'Non drip easy application', 'Long lasting weather protection', 'Showerproof in 1 hour', 'Wax enriched water repellant', 'Low odour and safe to use around plants and pets', 'Decorative anti-slip finish', 'Water based', '5 years protection']",3.6,12,10.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084145_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084145_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084145_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084145_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084145_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000084145_05.jpg']",https://www.wickes.co.uk/Cuprinol-5-Year-Ducksback-Matt-Shed+Fence-Treatment---Dusted-Aloe---5L/p/278253,"['Suitable for use on sheds and fences', 'Non drip easy application', 'Long lasting weather protection', 'Showerproof in 1 hour', 'Wax enriched water repellant', 'Low odour and safe to use around plants and pets', 'Decorative anti-slip finish', 'Water based', '5 years protection']",3.7,18,10.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086539_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086539_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086539_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086539_03.jpg']",https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Smooth-Paint---Warm-Truffle---5L/p/278509,"['Long lasting protection', 'Mould and algae protected paint film', 'Rainproof', 'Water based', 'UV protection', 'Easy and simple to apply', 'Weathershield promise - if your walls peel, flake or there is a mould growth within the paint film while you live in your home, we will return the value of a replacement product to you. Register to activate the promise. Registration and paint application required within 6 months of purchase. T&C’s apply', 'Remove paint from the brush or roller with a cloth and then wash it with water']",0.0,0,22.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086515_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086515_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086515_02.jpg']",https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Textured-Paint---Pure-Brilliant-White---5L/p/278457,"['Suitable for exterior walls', 'Mould and algae protected paint film', 'Easy application', 'Rainproof', 'Water based', 'UV resistant', '15 long years of lasting protection', 'Remove paint from the brush or roller with a cloth and then wash it with water']",0.0,0,22.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000103587_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000103587_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000103587_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000103587_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000103587_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000103587_05.jpg']",https://www.wickes.co.uk/Gardena-Classic-Hose---30m/p/287069,"['Due to the internal textile the hose is pressure-resistant and keeps its shape', 'The PVC Classic Hose made of quality material can withstand pressure up to 22 bar', 'The 12-year warranty ensures high quality', 'The hose can be systematically supplemented with the Original GARDENA System Fittings and connecting devices', 'The pressure-resistant GARDENA Classic Hose is of course UV-resistant']",0.0,0,20.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086540_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086540_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086540_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086540_03.jpg']",https://www.wickes.co.uk/Dulux-Weathershield-All-Weather-Purpose-Textured-Paint---Concrete-Grey---5L/p/278546,"['Long lasting protection', 'Mould and algae protected paint film', 'Rainproof', 'Water based', 'UV protection', 'Easy and simple to apply', 'Weathershield promise - if your walls peel, flake or there is a mould growth within the paint film while you live in your home, we will return the value of a replacement product to you. Register to activate the promise. Registration and paint application required within 6 months of purchase. T&C’s apply', 'Remove paint from the brush or roller with a cloth and then wash it with water']",0.0,0,22.0
